Date,Time,O3,CO,C6H6,SO2,NO2,NOx(GT),Pb,PM(2.5),PM(10),RH,AH,T
29/01/2008,17:00:00,555,-200,3.4,998,115,167,1.3,855,676,44.9,0.3689,4.0
29/01/2008,18:00:00,551,-200,3.0,980,118,165,1.4,847,653,46.8,0.3671,3.3
29/01/2008,19:00:00,569,-200,3.1,981,134,190,1.3,844,657,48.1,0.3707,3.1
29/01/2008,20:00:00,594,-200,3.4,960,125,176,1.4,861,678,49.0,0.3700,2.8
29/01/2008,21:00:00,598,-200,2.9,983,140,196,1.5,849,649,47.4,0.3661,3.1
29/01/2008,22:00:00,434,-200,1.7,1102,83,103,1.0,791,561,49.0,0.3725,2.9
29/01/2008,23:00:00,412,-200,1.6,1136,73,91,1.0,792,553,49.1,0.3726,2.8
30/01/2008,00:00:00,469,-200,2.3,1051,92,119,1.1,815,604,49.7,0.3782,2.9
30/01/2008,01:00:00,515,-200,2.2,1023,109,147,1.3,825,599,46.5,0.3762,3.8
30/01/2008,02:00:00,430,-200,1.7,1107,82,101,1.0,787,560,46.9,0.3658,3.2
30/01/2008,03:00:00,503,-200,2.2,1065,-200,-200,1.1,813,599,45.2,0.3504,3.1
30/01/2008,04:00:00,494,-200,1.8,1097,83,102,-200.0,793,565,44.8,0.3473,3.1
30/01/2008,05:00:00,368,-200,0.6,1322,50,55,0.6,728,459,44.4,0.3420,3.1
30/01/2008,06:00:00,348,-200,0.6,1374,44,51,0.5,727,454,43.4,0.3337,3.0
30/01/2008,07:00:00,354,-200,0.4,1439,49,53,0.4,722,431,43.8,0.3308,2.8
30/01/2008,08:00:00,382,-200,0.7,1358,62,74,0.5,736,465,43.2,0.3259,2.7
30/01/2008,09:00:00,450,-200,1.2,1202,85,113,0.7,762,520,42.3,0.3299,3.3
30/01/2008,10:00:00,460,-200,1.4,1148,82,107,0.8,757,537,39.0,0.3330,4.6
30/01/2008,11:00:00,441,-200,2.0,1126,77,101,0.8,765,583,37.5,0.3426,5.6
30/01/2008,12:00:00,454,-200,2.0,1097,92,129,1.0,776,585,34.2,0.3488,7.2
30/01/2008,13:00:00,415,-200,1.6,1128,95,126,0.9,760,552,35.6,0.3561,6.9
30/01/2008,14:00:00,419,-200,1.6,1133,95,132,0.9,742,553,30.1,0.3281,8.2
30/01/2008,15:00:00,368,-200,1.8,1176,76,101,0.9,717,566,27.9,0.2927,7.6
30/01/2008,16:00:00,397,-200,1.8,1151,95,128,1.0,709,569,25.9,0.2774,7.9
30/01/2008,17:00:00,510,-200,2.6,1062,118,170,1.0,763,625,28.3,0.3017,7.8
30/01/2008,18:00:00,473,-200,2.0,1120,123,174,1.1,719,582,28.8,0.2772,6.3
30/01/2008,19:00:00,537,-200,2.8,1077,140,215,1.2,759,641,30.1,0.2726,5.4
30/01/2008,20:00:00,670,-200,3.9,972,163,248,1.6,787,708,31.1,0.2730,5.0
30/01/2008,21:00:00,711,-200,4.1,965,164,247,1.7,797,715,33.8,0.2898,4.6
30/01/2008,22:00:00,551,-200,2.4,1095,120,154,1.1,752,615,36.6,0.3064,4.3
30/01/2008,23:00:00,670,-200,3.5,996,130,186,1.3,820,685,39.0,0.3203,4.0
31/01/2008,00:00:00,771,-200,4.6,901,145,231,1.7,864,741,42.8,0.3276,2.9
31/01/2008,01:00:00,586,-200,3.0,987,126,174,1.5,782,650,38.9,0.3076,3.4
31/01/2008,02:00:00,355,-200,1.0,1282,61,68,0.8,685,495,36.4,0.2982,4.0
31/01/2008,03:00:00,310,-200,0.5,1395,-200,-200,0.5,657,446,36.4,0.2989,4.0
31/01/2008,04:00:00,292,-200,0.4,1486,37,39,0.4,668,435,37.7,0.3024,3.7
31/01/2008,05:00:00,293,-200,0.3,1474,37,39,0.4,667,415,38.9,0.3075,3.4
31/01/2008,06:00:00,328,-200,0.6,1363,50,54,0.4,674,449,37.5,0.3012,3.7
31/01/2008,07:00:00,479,-200,1.4,1164,109,158,0.7,726,538,35.2,0.2833,3.7
31/01/2008,08:00:00,979,-200,7.1,826,198,350,1.8,923,863,33.9,0.2732,3.7
31/01/2008,09:00:00,1469,-200,14.0,617,-200,-200,-200.0,1130,1116,38.8,0.3280,4.4
31/01/2008,10:00:00,1667,-200,15.1,602,283,584,3.5,1141,1153,34.4,0.3359,6.6
31/01/2008,11:00:00,1378,-200,12.5,683,256,478,2.8,1040,1066,22.4,0.2753,10.0
31/01/2008,12:00:00,1426,-200,12.8,683,261,563,3.1,1028,1078,18.6,0.2581,11.9
31/01/2008,13:00:00,1246,-200,11.9,707,181,414,2.5,983,1048,17.2,0.2477,12.5
31/01/2008,14:00:00,1187,-200,11.7,711,194,398,2.7,976,1040,17.3,0.2606,13.2
31/01/2008,15:00:00,1363,-200,14.7,643,214,451,2.9,1097,1139,18.7,0.2872,13.5
31/01/2008,16:00:00,1425,-200,15.7,618,204,503,3.2,1131,1170,18.2,0.2908,14.1
31/01/2008,17:00:00,1722,-200,21.1,552,228,640,4.1,1294,1328,20.3,0.3030,13.0
31/01/2008,18:00:00,2051,-200,27.4,488,270,843,6.1,1433,1490,24.7,0.3116,10.4
31/01/2008,19:00:00,2179,-200,30.8,455,285,954,6.8,1557,1570,29.8,0.3344,8.6
31/01/2008,20:00:00,2214,-200,29.2,456,282,984,6.8,1532,1533,36.8,0.3771,7.3
31/01/2008,21:00:00,1799,-200,15.0,587,235,586,3.7,1148,1149,39.4,0.3795,6.3
31/01/2008,22:00:00,1527,-200,7.1,737,208,360,2.1,960,863,43.5,0.3922,5.4
31/01/2008,23:00:00,1377,-200,5.4,798,161,231,1.4,940,782,45.6,0.4056,5.1
01/02/2008,00:00:00,1317,-200,4.8,813,146,200,1.3,921,756,49.4,0.4120,4.2
01/02/2008,01:00:00,1228,-200,3.8,871,123,153,1.1,894,698,50.1,0.4150,4.1
01/02/2008,02:00:00,1201,-200,3.5,879,109,135,1.0,904,680,51.5,0.4263,4.1
01/02/2008,03:00:00,1158,-200,3.3,868,-200,-200,0.9,917,670,57.5,0.4621,3.7
01/02/2008,04:00:00,1204,-200,3.6,814,115,196,0.8,935,688,64.8,0.4807,2.5
01/02/2008,05:00:00,1216,-200,3.8,795,114,208,0.9,945,701,68.9,0.4878,1.8
01/02/2008,06:00:00,1198,-200,4.2,814,122,241,1.1,944,724,64.9,0.4661,2.0
01/02/2008,07:00:00,1381,-200,7.7,702,149,417,1.6,1056,886,65.3,0.4730,2.2
01/02/2008,08:00:00,1873,-200,20.0,492,187,896,3.7,1441,1298,64.0,0.4938,3.1
01/02/2008,09:00:00,2112,-200,22.1,449,198,966,4.8,1492,1353,61.7,0.4967,3.7
01/02/2008,10:00:00,2038,-200,17.2,503,196,878,4.1,1343,1215,58.8,0.4979,4.4
01/02/2008,11:00:00,2118,-200,21.4,466,218,985,4.5,1434,1334,54.1,0.5020,5.8
01/02/2008,12:00:00,2110,-200,19.8,479,227,1017,4.5,1379,1292,50.8,0.5226,7.3
01/02/2008,13:00:00,1965,-200,18.8,497,181,683,3.7,1408,1264,47.2,0.5589,9.5
01/02/2008,14:00:00,1888,-200,18.8,487,179,660,4.2,1476,1264,44.4,0.6118,11.8
01/02/2008,15:00:00,1774,-200,16.7,506,151,492,3.3,1411,1202,45.5,0.6648,12.7
01/02/2008,16:00:00,1626,-200,14.4,540,162,497,3.2,1392,1129,44.8,0.6898,13.5
01/02/2008,17:00:00,1761,-200,16.3,508,165,562,3.6,1434,1190,48.9,0.6967,12.3
01/02/2008,18:00:00,1533,-200,14.4,573,173,539,3.5,1255,1128,40.3,0.5201,10.8
01/02/2008,19:00:00,1531,-200,17.0,559,188,502,4.1,1243,1211,36.7,0.4324,9.4
01/02/2008,20:00:00,1477,-200,14.8,595,186,452,4.0,1208,1143,39.5,0.4318,8.3
01/02/2008,21:00:00,1332,-200,9.8,683,172,357,3.3,1059,971,41.3,0.4389,7.8
01/02/2008,22:00:00,1210,-200,6.1,777,150,289,3.0,966,818,43.8,0.4505,7.3
01/02/2008,23:00:00,1167,-200,5.4,805,137,221,2.6,969,783,47.6,0.4688,6.7
02/02/2008,00:00:00,1133,-200,4.7,820,133,204,2.6,964,747,51.2,0.5007,6.6
02/02/2008,01:00:00,1109,-200,5.1,807,122,183,2.6,993,769,52.6,0.5074,6.4
02/02/2008,02:00:00,1218,-200,6.9,722,130,222,2.9,1065,854,57.8,0.5177,5.3
02/02/2008,03:00:00,1222,-200,7.3,680,-200,-200,2.9,1075,869,66.7,0.5281,3.4
02/02/2008,04:00:00,1149,-200,4.8,764,121,210,2.5,986,753,66.8,0.5215,3.3
02/02/2008,05:00:00,1090,-200,3.6,846,115,185,2.0,920,688,62.9,0.5059,3.7
02/02/2008,06:00:00,1114,-200,4.5,792,125,257,2.2,946,737,67.5,0.5034,2.6
02/02/2008,07:00:00,1089,-200,5.2,795,136,297,2.4,941,771,60.9,0.4857,3.5
02/02/2008,08:00:00,1446,-200,15.1,566,174,573,4.0,1286,1151,63.4,0.4787,2.7
02/02/2008,09:00:00,1930,-200,27.3,422,224,883,6.7,1638,1485,64.2,0.4859,2.8
02/02/2008,10:00:00,1809,-200,19.6,501,230,824,5.6,1390,1285,53.1,0.4942,5.8
02/02/2008,11:00:00,1769,-200,14.8,560,205,693,4.3,1236,1143,40.1,0.4832,9.7
02/02/2008,12:00:00,1696,-200,14.5,577,204,714,4.0,1206,1132,30.0,0.4398,12.7
02/02/2008,13:00:00,1086,-200,10.1,721,139,388,2.6,1000,981,20.7,0.3221,13.7
02/02/2008,14:00:00,1048,-200,10.1,728,133,337,2.2,979,983,19.9,0.3114,13.7
02/02/2008,15:00:00,990,-200,8.3,762,127,326,1.9,930,913,18.1,0.2884,14.1
02/02/2008,16:00:00,1027,-200,9.0,759,124,329,1.8,960,940,18.0,0.2956,14.5
02/02/2008,17:00:00,1359,-200,13.4,645,158,465,3.1,1092,1096,20.4,0.3074,13.2
02/02/2008,18:00:00,1618,-200,19.5,536,171,612,4.8,1285,1284,25.1,0.3194,10.5
02/02/2008,19:00:00,1869,-200,27.8,461,193,759,5.8,1527,1499,31.4,0.3597,8.9
02/02/2008,20:00:00,2033,-200,31.4,436,195,771,5.9,1641,1584,36.2,0.3953,8.2
02/02/2008,21:00:00,1756,-200,15.6,571,212,655,4.1,1195,1168,39.6,0.3906,6.7
02/02/2008,22:00:00,1446,-200,7.0,748,193,332,1.8,939,855,42.0,0.3904,5.8
02/02/2008,23:00:00,1423,-200,7.8,719,167,287,1.7,979,892,45.9,0.3999,4.9
03/02/2008,00:00:00,1278,-200,5.6,793,156,242,1.7,915,791,47.9,0.4079,4.5
03/02/2008,01:00:00,1265,-200,6.0,782,153,242,1.5,940,812,51.6,0.4226,3.9
03/02/2008,02:00:00,1107,-200,3.9,860,128,192,1.1,902,707,54.7,0.4323,3.4
03/02/2008,03:00:00,1014,-200,2.8,950,-200,-200,0.9,871,642,56.1,0.4379,3.3
03/02/2008,04:00:00,1011,-200,2.6,954,96,134,-200.0,873,623,60.8,0.4337,2.0
03/02/2008,05:00:00,1006,-200,2.9,916,105,142,0.3,882,645,63.7,0.4327,1.2
03/02/2008,06:00:00,1010,-200,2.8,923,130,194,0.4,870,640,60.3,0.4368,2.1
03/02/2008,07:00:00,1067,-200,4.2,861,134,216,0.6,938,724,63.1,0.4322,1.3
03/02/2008,08:00:00,1630,-200,16.7,534,275,728,3.0,1352,1202,64.8,0.4410,1.3
03/02/2008,09:00:00,2030,-200,29.1,416,309,975,5.6,1706,1530,62.2,0.4491,2.1
03/02/2008,10:00:00,1916,-200,20.7,495,322,947,4.9,1425,1317,50.8,0.4499,5.1
03/02/2008,11:00:00,1761,-200,15.5,570,333,790,3.5,1230,1164,39.7,0.4425,8.5
03/02/2008,12:00:00,1597,-200,10.3,643,235,551,2.2,1084,989,33.0,0.4476,11.5
03/02/2008,13:00:00,1776,-200,13.8,568,241,565,2.7,1208,1110,34.3,0.4864,12.2
03/02/2008,14:00:00,1636,-200,12.7,574,214,532,2.7,1255,1074,35.0,0.5396,13.5
03/02/2008,15:00:00,1480,-200,11.4,597,174,459,2.1,1246,1030,34.9,0.5869,14.9
03/02/2008,16:00:00,1413,-200,10.2,612,157,407,2.0,1240,986,34.5,0.6111,15.7
03/02/2008,17:00:00,1611,-200,14.3,545,170,434,2.4,1344,1128,37.2,0.6180,14.7
03/02/2008,18:00:00,2186,-200,32.4,383,212,980,6.7,1870,1605,44.8,0.6342,12.2
03/02/2008,19:00:00,2203,-200,29.0,393,249,966,6.4,1758,1527,52.4,0.6578,10.3
03/02/2008,20:00:00,1891,-200,17.6,485,231,646,3.9,1414,1227,55.5,0.6503,9.3
03/02/2008,21:00:00,1662,-200,12.6,571,216,471,2.7,1271,1069,57.6,0.6304,8.3
03/02/2008,22:00:00,1674,-200,15.5,524,217,528,3.0,1350,1164,65.1,0.6237,6.3
03/02/2008,23:00:00,1462,-200,9.1,645,203,378,2.1,1149,943,63.1,0.6132,6.5
04/02/2008,00:00:00,1273,-200,6.4,734,161,235,1.2,1067,828,62.7,0.5890,6.0
04/02/2008,01:00:00,1174,-200,5.1,781,147,217,1.2,1030,771,65.4,0.5797,5.1
04/02/2008,02:00:00,1031,-200,3.3,887,111,141,0.7,954,672,64.6,0.5568,4.7
04/02/2008,03:00:00,1082,-200,5.3,778,-200,-200,0.9,1031,777,72.2,0.5523,2.9
04/02/2008,04:00:00,991,-200,3.1,895,115,158,0.8,948,657,63.5,0.5575,5.0
04/02/2008,05:00:00,925,-200,2.2,974,80,87,0.4,920,601,65.5,0.5367,3.9
04/02/2008,06:00:00,1017,-200,3.9,843,122,194,0.7,988,703,74.5,0.5271,1.8
04/02/2008,07:00:00,1187,-200,6.9,714,186,401,1.4,1075,854,73.7,0.5198,1.8
04/02/2008,08:00:00,1638,-200,19.7,492,306,887,4.0,1472,1288,70.9,0.5182,2.3
04/02/2008,09:00:00,1672,-200,20.1,499,301,654,3.9,1405,1300,61.1,0.5176,4.4
04/02/2008,10:00:00,1656,-200,16.3,534,274,566,3.1,1325,1189,49.8,0.5267,7.7
04/02/2008,11:00:00,1641,-200,14.3,558,247,649,3.2,1277,1127,36.9,0.5212,12.1
04/02/2008,12:00:00,1117,-200,7.0,735,169,309,1.5,1028,857,28.5,0.4821,15.0
04/02/2008,13:00:00,901,-200,6.3,781,138,229,1.2,994,825,28.3,0.4665,14.5
04/02/2008,14:00:00,1046,-200,8.6,712,149,312,1.9,1085,923,31.8,0.4707,12.9
04/02/2008,15:00:00,884,-200,6.6,792,165,276,1.5,979,841,32.3,0.4548,12.1
04/02/2008,16:00:00,821,-200,6.1,816,156,236,1.4,959,816,33.5,0.4476,11.3
04/02/2008,17:00:00,1056,-200,8.8,719,184,312,1.9,1018,932,32.6,0.4373,11.4
04/02/2008,18:00:00,1139,-200,9.4,687,197,345,2.2,1085,954,37.8,0.4372,9.1
04/02/2008,19:00:00,1248,-200,11.8,639,204,386,3.0,1169,1043,41.0,0.4458,8.1
04/02/2008,20:00:00,1200,-200,11.3,653,207,356,2.6,1147,1025,41.9,0.4409,7.7
04/02/2008,21:00:00,1220,-200,9.7,680,208,467,2.8,1102,968,43.9,0.4433,7.1
04/02/2008,22:00:00,1032,-200,5.8,807,174,287,1.6,958,805,45.8,0.4408,6.3
04/02/2008,23:00:00,971,-200,5.3,843,157,239,1.3,946,776,46.1,0.4351,6.0
05/02/2008,00:00:00,1011,-200,5.3,828,166,266,1.6,947,778,49.0,0.4471,5.5
05/02/2008,01:00:00,1049,-200,5.1,816,167,261,1.5,952,769,52.0,0.4548,4.9
05/02/2008,02:00:00,1053,-200,4.8,828,154,223,1.3,939,751,54.7,0.4536,4.1
05/02/2008,03:00:00,1157,-200,6.4,735,-200,-200,1.6,997,828,64.2,0.4633,2.1
05/02/2008,04:00:00,1163,-200,7.0,703,164,272,2.0,1017,859,66.2,0.4571,1.5
05/02/2008,05:00:00,1018,-200,4.4,815,149,226,1.3,936,731,67.7,0.4523,1.0
05/02/2008,06:00:00,1121,-200,5.6,757,150,250,0.9,957,792,69.9,0.4591,0.8
05/02/2008,07:00:00,1200,-200,7.3,705,205,402,1.4,1021,868,67.2,0.4598,1.3
05/02/2008,08:00:00,1403,-200,12.7,614,283,708,3.1,1198,1074,63.6,0.4564,2.0
05/02/2008,09:00:00,1365,-200,11.3,646,310,759,4.1,1134,1024,52.7,0.4345,4.1
05/02/2008,10:00:00,940,-200,4.9,877,200,302,1.3,890,760,39.2,0.4091,7.5
05/02/2008,11:00:00,750,-200,3.8,932,147,210,0.9,847,702,34.5,0.3980,9.0
05/02/2008,12:00:00,652,-200,3.4,960,128,180,1.0,838,678,34.5,0.4025,9.2
05/02/2008,13:00:00,643,-200,4.2,922,121,165,1.0,880,723,33.8,0.3981,9.3
05/02/2008,14:00:00,629,-200,3.7,932,129,180,1.1,850,696,33.1,0.3874,9.3
05/02/2008,15:00:00,549,-200,3.3,991,110,147,0.8,819,668,30.8,0.3716,9.7
05/02/2008,16:00:00,578,-200,3.4,968,126,177,1.0,824,674,31.1,0.3718,9.6
05/02/2008,17:00:00,582,-200,3.1,990,121,157,0.9,807,659,32.8,0.3669,8.6
05/02/2008,18:00:00,694,-200,4.3,933,142,195,0.9,847,725,35.0,0.3567,7.2
05/02/2008,19:00:00,926,-200,6.2,846,174,263,1.6,915,821,36.8,0.3566,6.4
05/02/2008,20:00:00,915,-200,5.2,854,168,239,1.4,917,774,40.2,0.3773,6.0
05/02/2008,21:00:00,986,-200,5.8,826,180,267,1.4,944,801,42.6,0.3874,5.5
05/02/2008,22:00:00,840,-200,3.5,934,157,214,1.1,870,685,43.7,0.3809,4.9
05/02/2008,23:00:00,939,-200,4.9,869,162,236,1.2,898,760,43.2,0.3605,4.2
06/02/2008,00:00:00,869,-200,4.7,900,173,251,1.8,834,749,39.2,0.3228,4.0
06/02/2008,01:00:00,908,-200,4.9,902,176,255,1.4,843,756,40.1,0.3230,3.7
06/02/2008,02:00:00,1051,-200,5.0,854,172,235,1.4,876,761,47.1,0.3638,3.1
06/02/2008,03:00:00,922,-200,2.9,972,-200,-200,0.9,832,644,48.8,0.3658,2.6
06/02/2008,04:00:00,871,-200,2.6,987,108,129,-200.0,825,624,53.8,0.3542,0.8
06/02/2008,05:00:00,793,-200,1.8,1070,88,95,0.8,788,572,51.9,0.3515,1.2
06/02/2008,06:00:00,753,-200,1.3,1146,85,95,0.7,774,531,52.2,0.3489,1.0
06/02/2008,07:00:00,737,-200,1.5,1132,88,100,0.7,787,543,53.3,0.3467,0.6
06/02/2008,08:00:00,722,-200,1.3,1169,94,110,0.6,771,526,52.8,0.3468,0.8
06/02/2008,09:00:00,737,-200,2.0,1091,115,149,0.8,791,582,53.7,0.3424,0.3
06/02/2008,10:00:00,913,-200,4.3,891,137,197,1.3,908,727,42.9,0.3551,4.1
06/02/2008,11:00:00,1117,-200,6.7,780,212,351,2.0,979,844,33.3,0.3591,8.0
06/02/2008,12:00:00,774,-200,4.6,886,173,249,1.7,840,743,25.2,0.3242,10.7
06/02/2008,13:00:00,558,-200,3.5,981,135,188,1.2,790,683,23.5,0.3105,11.1
06/02/2008,14:00:00,420,-200,2.1,1081,100,127,1.0,753,590,26.0,0.3320,10.6
06/02/2008,15:00:00,363,-200,1.9,1128,78,96,0.8,755,576,27.7,0.3481,10.3
06/02/2008,16:00:00,410,-200,2.7,1040,100,138,1.0,789,633,28.3,0.3516,10.2
06/02/2008,17:00:00,568,-200,3.7,928,150,217,1.4,832,693,29.9,0.3479,9.2
06/02/2008,18:00:00,570,-200,2.9,1003,142,186,1.1,819,649,36.4,0.3635,6.9
06/02/2008,19:00:00,774,-200,4.5,891,165,227,1.6,875,736,38.0,0.3584,6.0
06/02/2008,20:00:00,857,-200,5.3,855,179,252,1.8,892,780,36.4,0.3385,5.8
06/02/2008,21:00:00,737,-200,3.7,937,149,193,1.4,805,692,35.4,0.3286,5.8
06/02/2008,22:00:00,610,-200,2.6,1033,126,158,1.1,782,627,36.6,0.3304,5.4
06/02/2008,23:00:00,627,-200,2.4,1052,120,150,1.0,782,614,37.9,0.3358,5.1
07/02/2008,00:00:00,566,-200,2.4,1049,110,130,1.1,777,613,38.0,0.3300,4.8
07/02/2008,01:00:00,517,-200,2.0,1072,92,104,1.0,760,582,38.1,0.3249,4.5
07/02/2008,02:00:00,484,-200,1.5,1119,78,86,0.8,749,545,38.1,0.3207,4.3
07/02/2008,03:00:00,482,-200,1.2,1141,-200,-200,0.6,738,518,39.9,0.3250,3.9
07/02/2008,04:00:00,496,-200,0.8,1187,65,67,0.6,726,482,41.0,0.3327,3.8
07/02/2008,05:00:00,623,-200,1.0,1147,73,75,0.6,753,495,44.6,0.3499,3.3
07/02/2008,06:00:00,696,-200,1.3,1090,85,97,0.6,780,525,44.5,0.3574,3.6
07/02/2008,07:00:00,916,-200,2.4,980,133,177,0.8,837,615,47.0,0.3713,3.4
07/02/2008,08:00:00,1309,-200,8.7,675,246,433,2.3,1037,929,49.5,0.3775,2.9
07/02/2008,09:00:00,1396,-200,10.5,639,281,471,2.8,1067,996,40.5,0.3704,5.6
07/02/2008,10:00:00,1226,-200,7.9,720,222,346,2.1,969,896,33.8,0.3520,7.5
07/02/2008,11:00:00,1002,-200,6.5,771,182,262,1.7,897,835,25.2,0.3251,10.8
07/02/2008,12:00:00,769,-200,5.7,845,154,221,1.4,845,797,20.6,0.3045,12.9
07/02/2008,13:00:00,784,-200,6.2,807,168,265,1.6,876,820,21.4,0.3033,12.2
07/02/2008,14:00:00,643,-200,5.4,842,149,219,1.4,868,784,21.9,0.3069,12.0
07/02/2008,15:00:00,682,-200,4.9,862,156,235,1.3,865,761,24.0,0.3392,12.2
07/02/2008,16:00:00,692,-200,5.0,843,156,227,1.4,863,765,24.3,0.3393,12.0
07/02/2008,17:00:00,926,-200,6.9,771,187,285,1.7,941,854,27.8,0.3525,10.5
07/02/2008,18:00:00,996,-200,7.5,740,194,291,1.9,989,879,33.9,0.3832,8.7
07/02/2008,19:00:00,1095,-200,8.2,707,204,295,2.3,1025,908,37.6,0.4004,7.8
07/02/2008,20:00:00,1058,-200,7.7,720,174,243,2.0,1017,885,39.4,0.4032,7.2
07/02/2008,21:00:00,893,-200,4.5,843,154,209,1.6,906,738,39.6,0.4019,7.1
07/02/2008,22:00:00,681,-200,2.7,980,117,147,1.0,842,630,39.6,0.4001,7.1
07/02/2008,23:00:00,599,-200,2.3,1028,98,117,0.9,831,602,39.3,0.4004,7.2
08/02/2008,00:00:00,550,-200,2.1,1045,90,105,0.9,813,589,39.6,0.3966,6.9
08/02/2008,01:00:00,470,-200,1.4,1129,74,84,0.9,785,534,39.8,0.4006,7.0
08/02/2008,02:00:00,375,-200,0.8,1275,49,51,0.5,761,479,40.5,0.4090,7.1
08/02/2008,03:00:00,337,-200,0.6,1378,-200,-200,0.4,748,453,40.9,0.4091,6.9
08/02/2008,04:00:00,451,-200,1.0,1182,54,54,0.5,782,496,42.9,0.4040,6.0
08/02/2008,05:00:00,600,-200,1.3,1102,69,74,0.6,802,524,42.7,0.4126,6.4
08/02/2008,06:00:00,712,-200,1.6,1062,92,114,0.6,817,551,43.6,0.4129,6.1
08/02/2008,07:00:00,931,-200,3.0,944,146,228,1.0,885,653,45.1,0.4211,5.9
08/02/2008,08:00:00,1332,-200,10.0,658,224,455,2.1,1120,979,46.4,0.4367,6.0
08/02/2008,09:00:00,1520,-200,15.1,543,253,493,2.9,1268,1153,43.7,0.4273,6.6
08/02/2008,10:00:00,1223,-200,8.6,689,225,410,2.2,1022,922,36.3,0.4074,8.7
08/02/2008,11:00:00,1122,-200,6.9,729,180,277,1.6,996,853,33.4,0.4246,10.5
08/02/2008,12:00:00,1099,-200,7.6,727,194,340,1.8,979,881,27.8,0.3748,11.4
08/02/2008,13:00:00,904,-200,6.9,753,158,238,1.5,959,854,27.4,0.4011,12.7
08/02/2008,14:00:00,1022,-200,8.5,726,184,323,2.2,992,920,23.3,0.3540,13.3
08/02/2008,15:00:00,719,-200,5.3,858,165,286,1.6,844,777,20.7,0.3271,13.9
08/02/2008,16:00:00,609,-200,4.4,912,156,271,1.5,800,733,20.0,0.3093,13.6
08/02/2008,17:00:00,-200,-200,-200.0,-200,172,276,1.8,-200,-200,-200,-200,-200
08/02/2008,18:00:00,-200,-200,-200.0,-200,194,295,1.8,-200,-200,-200,-200,-200
08/02/2008,19:00:00,-200,-200,-200.0,-200,208,340,2.3,-200,-200,-200,-200,-200
08/02/2008,20:00:00,-200,-200,-200.0,-200,187,275,1.9,-200,-200,-200,-200,-200
08/02/2008,21:00:00,-200,-200,-200.0,-200,187,293,1.9,-200,-200,-200,-200,-200
08/02/2008,22:00:00,-200,-200,-200.0,-200,127,157,1.1,-200,-200,-200,-200,-200
08/02/2008,23:00:00,-200,-200,-200.0,-200,107,133,0.9,-200,-200,-200,-200,-200
09/02/2008,00:00:00,-200,-200,-200.0,-200,99,120,0.8,-200,-200,-200,-200,-200
09/02/2008,01:00:00,-200,-200,-200.0,-200,100,122,0.9,-200,-200,-200,-200,-200
09/02/2008,02:00:00,-200,-200,-200.0,-200,73,80,0.7,-200,-200,-200,-200,-200
09/02/2008,03:00:00,-200,-200,-200.0,-200,-200,-200,0.8,-200,-200,-200,-200,-200
09/02/2008,04:00:00,-200,-200,-200.0,-200,83,88,-200.0,-200,-200,-200,-200,-200
09/02/2008,05:00:00,-200,-200,-200.0,-200,92,109,0.7,-200,-200,-200,-200,-200
09/02/2008,06:00:00,-200,-200,-200.0,-200,100,120,0.6,-200,-200,-200,-200,-200
09/02/2008,07:00:00,-200,-200,-200.0,-200,149,233,1.0,-200,-200,-200,-200,-200
09/02/2008,08:00:00,-200,-200,-200.0,-200,231,394,1.7,-200,-200,-200,-200,-200
09/02/2008,09:00:00,-200,-200,-200.0,-200,245,424,2.7,-200,-200,-200,-200,-200
09/02/2008,10:00:00,-200,-200,-200.0,-200,203,446,3.3,-200,-200,-200,-200,-200
09/02/2008,11:00:00,-200,-200,-200.0,-200,165,266,2.1,-200,-200,-200,-200,-200
09/02/2008,12:00:00,-200,-200,-200.0,-200,168,261,2.0,-200,-200,-200,-200,-200
09/02/2008,13:00:00,-200,-200,-200.0,-200,151,220,2.0,-200,-200,-200,-200,-200
09/02/2008,14:00:00,-200,-200,-200.0,-200,152,241,2.3,-200,-200,-200,-200,-200
09/02/2008,15:00:00,-200,-200,-200.0,-200,144,208,2.0,-200,-200,-200,-200,-200
09/02/2008,16:00:00,-200,-200,-200.0,-200,148,215,2.1,-200,-200,-200,-200,-200
09/02/2008,17:00:00,-200,-200,-200.0,-200,176,257,2.3,-200,-200,-200,-200,-200
09/02/2008,18:00:00,-200,-200,-200.0,-200,209,355,3.1,-200,-200,-200,-200,-200
09/02/2008,19:00:00,-200,-200,-200.0,-200,240,415,3.9,-200,-200,-200,-200,-200
09/02/2008,20:00:00,-200,-200,-200.0,-200,223,349,3.8,-200,-200,-200,-200,-200
09/02/2008,21:00:00,-200,-200,-200.0,-200,187,254,2.9,-200,-200,-200,-200,-200
09/02/2008,22:00:00,-200,-200,-200.0,-200,157,228,2.2,-200,-200,-200,-200,-200
09/02/2008,23:00:00,-200,-200,-200.0,-200,123,156,1.9,-200,-200,-200,-200,-200
10/02/2008,00:00:00,-200,-200,-200.0,-200,126,161,2.0,-200,-200,-200,-200,-200
10/02/2008,01:00:00,-200,-200,-200.0,-200,106,123,1.8,-200,-200,-200,-200,-200
10/02/2008,02:00:00,-200,-200,-200.0,-200,95,108,1.6,-200,-200,-200,-200,-200
10/02/2008,03:00:00,-200,-200,-200.0,-200,-200,-200,1.5,-200,-200,-200,-200,-200
10/02/2008,04:00:00,-200,-200,-200.0,-200,87,95,1.4,-200,-200,-200,-200,-200
